TITLE = Vorticity
VARIABLES = "x", "y", "omega"
Zone T = "BLOCK1", i=100, j=100, F=POINT


0.000   0.000   0.000
0.000   0.010   -0.003
0.000   0.020   -0.011
0.000   0.030   -0.022
0.000   0.040   -0.033
0.000   0.051   -0.043
0.000   0.061   -0.048
0.000   0.071   -0.049
0.000   0.081   -0.045
0.000   0.091   -0.035
0.000   0.101   -0.019
0.000   0.111   0.004
0.000   0.121   0.034
0.000   0.131   0.072
0.000   0.141   0.117
0.000   0.152   0.171
0.000   0.162   0.232
0.000   0.172   0.302
0.000   0.182   0.380
0.000   0.192   0.466
0.000   0.202   0.560
0.000   0.212   0.662
0.000   0.222   0.771
0.000   0.232   0.888
0.000   0.242   1.012
0.000   0.253   1.142
0.000   0.263   1.278
0.000   0.273   1.419
0.000   0.283   1.564
0.000   0.293   1.713
0.000   0.303   1.865
0.000   0.313   2.019
0.000   0.323   2.174
0.000   0.333   2.328
0.000   0.343   2.482
0.000   0.354   2.634
0.000   0.364   2.784
0.000   0.374   2.929
0.000   0.384   3.070
0.000   0.394   3.205
0.000   0.404   3.334
0.000   0.414   3.456
0.000   0.424   3.569
0.000   0.434   3.674
0.000   0.444   3.770
0.000   0.455   3.856
0.000   0.465   3.932
0.000   0.475   3.998
0.000   0.485   4.053
0.000   0.495   4.096
0.000   0.505   4.129
0.000   0.515   4.151
0.000   0.525   4.162
0.000   0.535   4.163
0.000   0.545   4.153
0.000   0.556   4.133
0.000   0.566   4.104
0.000   0.576   4.066
0.000   0.586   4.019
0.000   0.596   3.964
0.000   0.606   3.901
0.000   0.616   3.833
0.000   0.626   3.758
0.000   0.636   3.678
0.000   0.646   3.594
0.000   0.657   3.506
0.000   0.667   3.416
0.000   0.677   3.324
0.000   0.687   3.232
0.000   0.697   3.139
0.000   0.707   3.047
0.000   0.717   2.957
0.000   0.727   2.870
0.000   0.737   2.787
0.000   0.747   2.709
0.000   0.758   2.637
0.000   0.768   2.573
0.000   0.778   2.518
0.000   0.788   2.475
0.000   0.798   2.445
0.000   0.808   2.432
0.000   0.818   2.439
0.000   0.828   2.472
0.000   0.838   2.535
0.000   0.848   2.638
0.000   0.859   2.792
0.000   0.869   3.011
0.000   0.879   3.314
0.000   0.889   3.731
0.000   0.899   4.296
0.000   0.909   5.064
0.000   0.919   6.106
0.000   0.929   7.534
0.000   0.939   9.516
0.000   0.949   12.327
0.000   0.960   16.411
0.000   0.970   22.413
0.000   0.980   30.614
0.000   0.990   36.404
0.000   1.000   -198.000
0.000   1.010   -0.003
0.010   0.000   -0.003
0.010   0.010   -0.006
0.010   0.020   -0.009
0.010   0.030   -0.013
0.010   0.040   -0.016
0.010   0.051   -0.018
0.010   0.061   -0.017
0.010   0.071   -0.012
0.010   0.081   -0.004
0.010   0.091   0.010
0.010   0.101   0.028
0.010   0.111   0.052
0.010   0.121   0.083
0.010   0.131   0.119
0.010   0.141   0.162
0.010   0.152   0.211
0.010   0.162   0.267
0.010   0.172   0.329
0.010   0.182   0.398
0.010   0.192   0.474
0.010   0.202   0.557
0.010   0.212   0.645
0.010   0.222   0.740
0.010   0.232   0.840
0.010   0.242   0.946
0.010   0.253   1.057
0.010   0.263   1.172
0.010   0.273   1.292
0.010   0.283   1.415
0.010   0.293   1.541
0.010   0.303   1.669
0.010   0.313   1.799
0.010   0.323   1.930
0.010   0.333   2.061
0.010   0.343   2.191
0.010   0.354   2.321
0.010   0.364   2.448
0.010   0.374   2.573
0.010   0.384   2.694
0.010   0.394   2.811
0.010   0.404   2.924
0.010   0.414   3.031
0.010   0.424   3.133
0.010   0.434   3.228
0.010   0.444   3.316
0.010   0.455   3.396
0.010   0.465   3.469
0.010   0.475   3.533
0.010   0.485   3.589
0.010   0.495   3.637
0.010   0.505   3.676
0.010   0.515   3.706
0.010   0.525   3.727
0.010   0.535   3.739
0.010   0.545   3.743
0.010   0.556   3.738
0.010   0.566   3.725
0.010   0.576   3.704
0.010   0.586   3.675
0.010   0.596   3.640
0.010   0.606   3.597
0.010   0.616   3.548
0.010   0.626   3.494
0.010   0.636   3.434
0.010   0.646   3.370
0.010   0.657   3.303
0.010   0.667   3.232
0.010   0.677   3.158
0.010   0.687   3.083
0.010   0.697   3.007
0.010   0.707   2.931
0.010   0.717   2.856
0.010   0.727   2.782
0.010   0.737   2.711
0.010   0.747   2.644
0.010   0.758   2.582
0.010   0.768   2.525
0.010   0.778   2.477
0.010   0.788   2.438
0.010   0.798   2.410
0.010   0.808   2.397
0.010   0.818   2.400
0.010   0.828   2.424
0.010   0.838   2.474
0.010   0.848   2.556
0.010   0.859   2.677
0.010   0.869   2.847
0.010   0.879   3.078
0.010   0.889   3.385
0.010   0.899   3.788
0.010   0.909   4.308
0.010   0.919   4.972
0.010   0.929   5.808
0.010   0.939   6.831
0.010   0.949   8.010
0.010   0.960   9.122
0.010   0.970   9.233
0.010   0.980   4.572
0.010   0.990   -21.947
0.010   1.000   -161.596
0.010   1.010   -0.011
0.020   0.000   -0.011
0.020   0.010   -0.009
0.020   0.020   -0.006
0.020   0.030   -0.003
0.020   0.040   0.000
0.020   0.051   0.005
0.020   0.061   0.011
0.020   0.071   0.020
0.020   0.081   0.033
0.020   0.091   0.049
0.020   0.101   0.070
0.020   0.111   0.095
0.020   0.121   0.125
0.020   0.131   0.160
0.020   0.141   0.200
0.020   0.152   0.245
0.020   0.162   0.295
0.020   0.172   0.351
0.020   0.182   0.412
0.020   0.192   0.478
0.020   0.202   0.549
0.020   0.212   0.625
0.020   0.222   0.705
0.020   0.232   0.790
0.020   0.242   0.880
0.020   0.253   0.972
0.020   0.263   1.069
0.020   0.273   1.168
0.020   0.283   1.271
0.020   0.293   1.375
0.020   0.303   1.481
0.020   0.313   1.589
0.020   0.323   1.697
0.020   0.333   1.806
0.020   0.343   1.915
0.020   0.354   2.023
0.020   0.364   2.129
0.020   0.374   2.235
0.020   0.384   2.337
0.020   0.394   2.438
0.020   0.404   2.535
0.020   0.414   2.628
0.020   0.424   2.717
0.020   0.434   2.802
0.020   0.444   2.881
0.020   0.455   2.956
0.020   0.465   3.024
0.020   0.475   3.087
0.020   0.485   3.144
0.020   0.495   3.194
0.020   0.505   3.237
0.020   0.515   3.273
0.020   0.525   3.303
0.020   0.535   3.325
0.020   0.545   3.341
0.020   0.556   3.349
0.020   0.566   3.351
0.020   0.576   3.346
0.020   0.586   3.334
0.020   0.596   3.316
0.020   0.606   3.292
0.020   0.616   3.262
0.020   0.626   3.226
0.020   0.636   3.186
0.020   0.646   3.141
0.020   0.657   3.092
0.020   0.667   3.039
0.020   0.677   2.984
0.020   0.687   2.926
0.020   0.697   2.866
0.020   0.707   2.805
0.020   0.717   2.744
0.020   0.727   2.684
0.020   0.737   2.624
0.020   0.747   2.568
0.020   0.758   2.514
0.020   0.768   2.465
0.020   0.778   2.422
0.020   0.788   2.386
0.020   0.798   2.359
0.020   0.808   2.343
0.020   0.818   2.341
0.020   0.828   2.355
0.020   0.838   2.388
0.020   0.848   2.445
0.020   0.859   2.529
0.020   0.869   2.646
0.020   0.879   2.801
0.020   0.889   2.999
0.020   0.899   3.244
0.020   0.909   3.534
0.020   0.919   3.862
0.020   0.929   4.199
0.020   0.939   4.472
0.020   0.949   4.497
0.020   0.960   3.789
0.020   0.970   0.961
0.020   0.980   -8.403
0.020   0.990   -39.264
0.020   1.000   -126.894
0.020   1.010   -0.022
0.030   0.000   -0.022
0.030   0.010   -0.013
0.030   0.020   -0.004
0.030   0.030   0.006
0.030   0.040   0.015
0.030   0.051   0.025
0.030   0.061   0.036
0.030   0.071   0.050
0.030   0.081   0.066
